id,block_id
4488,38
4489,38
4490,38
4491,38
4492,38
4493,38
4494,38
4495,38
4496,38
4497,38
4498,38
4499,38
4500,38
4501,38
4502,38
4503,38
4504,38
4505,38
4506,38
4507,38
4508,38
4509,38
4510,38
4511,38
4512,38
4513,38
4514,38
4515,38
4516,38
4517,38
4518,38
4519,38
4520,38
4521,38
4522,38
4523,38
4524,38
4525,38
4526,38
4527,38
4528,38
4529,38
4530,38
4531,38
4532,38
4533,38
4534,38
4535,38
4536,38
4537,38
4538,38
4539,38
4540,38
4541,38
4542,38
4543,38
4544,38
4545,38
4546,38
4547,38
4548,38
4549,38
4550,38
4551,38
4552,38
4553,38
4554,38
4555,38
4556,38
4557,38
4558,38
4559,38
4560,38
4561,38
4562,38
4563,38
4564,38
4565,38
4566,38
4567,38
4568,38
4569,38
4570,38
4571,38
4572,38
4573,38
4574,38
4575,38
4576,38
4577,38
4578,38
4579,38
4580,38
4581,38
4582,38
4583,38
4584,38
4585,38
4586,38
4587,38
4588,38
4589,38
4590,38
4591,38
4592,38
4593,38
4594,38
4595,38
4596,38
4597,38
4598,38
4599,38
4600,38
4601,38
4602,38
4603,38
4604,38
4605,38
4606,38
4607,38
4608,39
4609,39
4610,39
4611,39
4612,39
4613,39
4614,39
4615,39
4616,39
4617,39
4618,39
4619,39
4620,39
4621,39
4622,39
4623,39
4624,39
4625,39
4626,39
4627,39
4628,39
4629,39
4630,39
4631,39
4632,39
4633,39
4634,39
4635,39
4636,39
4637,39
4638,39
4639,39
4640,39
4641,39
4642,39
4643,39
4644,39
4645,39
4646,39
4647,39
4648,39
4649,39
4650,39
4651,39
4652,39
4653,39
4654,39
4655,39
4656,39
4657,39
4658,39
4659,39
4660,39
4661,39
4662,39
4663,39
4664,39
4665,39
4666,39
4667,39
4668,39
4669,39
4670,39
4671,39
4672,39
4673,39
4674,39
4675,39
4676,39
4677,39
4678,39
4679,39
4680,39
4682,39
4683,39
4684,39
4685,39
4688,39
4689,39
4690,39
4691,39
4692,39
4693,39
4694,39
4696,39
4698,39
4699,39
4700,39
4701,39
4704,39
4705,39
4706,39
4707,39
4708,39
4709,39
4710,39
4711,39
4712,39
4713,39
4714,39
4715,39
4716,39
4717,39
4718,39
4719,39
4720,39
4721,39
4722,39
4723,39
4724,39
4725,39
4726,39
4727,39
4728,39
4729,39
4730,39
4731,39
4732,39
4733,39
4734,39
4735,39
4736,39
4737,39
4738,39
4739,39
4740,39
4741,39
4742,39
4743,39
4744,39
4746,39
4747,39
4748,39
4749,39
4752,39
4753,39
4754,39
4755,39
4756,39
4757,39
4758,39
4759,39
4760,39
4761,39
4762,39
4763,39
4764,39
4765,39
4766,39
4767,39
4768,39
4769,39
4770,39
4771,39
4772,39
4773,39
4774,39
4775,39
4776,39
4777,39
4778,39
4779,39
4780,39
4781,39
4782,39
4783,39
4784,39
4786,39
4787,39
4788,39
4789,39
4792,39
4793,39
4794,39
4795,39
4796,39
4797,39
4798,39
4800,39
4802,39
4803,39
4804,39
4805,39
4808,39
4809,39
4810,39
4811,39
4812,39
4813,39
4814,39
4815,39
4816,39
4817,39
4818,39
4819,39
4820,39
4821,39
4822,39
4824,39
4825,39
4826,39
4827,39
4828,39
4829,39
4830,39
4831,39
4832,39
4833,39
4834,39
4835,39
4836,39
4837,39
4838,39
4839,39
4840,39
4841,39
4842,39
4843,39
4844,39
4845,39
4846,39
4847,39
4848,39
4849,39
4850,39
4851,39
4852,39
4853,39
4854,39
4855,39
4856,39
4857,39
4858,39
4859,39
4860,39
4861,39
4862,39
4863,39
4864,39
4865,39
4866,39
4867,39
4868,39
4869,39
4870,39
4871,39
4872,39
4873,39
4874,39
4875,39
4876,39
4877,39
4878,39
4879,39
4880,39
4882,39
4883,39
4884,39
4885,39
4888,39
4889,39
4890,39
4891,39
4892,39
4893,39
4894,39
4895,39
4896,39
4897,39
4898,39
4899,39
4900,39
4901,39
4902,39
4903,39
4904,39
4905,39
4906,39
4907,39
4908,39
4909,39
4910,39
4911,39
4912,39
4913,39
4914,39
4915,39
4916,39
4917,39
4918,39
4919,39
4920,39
4921,39
4922,39
4923,39
4924,39
4925,39
4926,39
4927,39
4928,39
4929,39
4930,39
4931,39
4932,39
4933,39
4934,39
4935,39
4936,39
4937,39
4938,39
4939,39
4940,39
4941,39
4942,39
4943,39
4944,39
4945,39
4946,39
4947,39
4948,39
4949,39
4950,39
4951,39
4952,39
4953,39
4954,39
4957,39
4958,39
4959,39
4969,39
4970,39
4971,39
4972,39
4973,39
4974,39
4975,39
4976,39
4977,39
4978,39
4979,39
4980,39
4981,39
4982,39
4983,39
4984,39
4985,39
4986,39
4987,39
4988,39
4992,40
4993,40
4994,40
4995,40
4996,40
4997,40
4998,40
4999,40
5000,40
5001,40
5002,40
5003,40
5004,40
5005,40
5006,40
5007,40
5024,41
5025,41
5026,41
5027,41
5028,41
5029,41
5030,41
5031,41
5032,41
5033,41
5034,41
5035,41
5036,41
5037,41
5038,41
5039,41
5040,41
5041,41
5042,41
5043,41
5044,41
5045,41
5046,41
5047,41
5048,41
5049,41
5050,41
5051,41
5052,41
5053,41
5054,41
5055,41
5056,41
5057,41
5058,41
5059,41
5060,41
5061,41
5062,41
5063,41
5064,41
5065,41
5066,41
5067,41
5068,41
5069,41
5070,41
5071,41
5072,41
5073,41
5074,41
5075,41
5076,41
5077,41
5078,41
5079,41
5080,41
5081,41
5082,41
5083,41
5084,41
5085,41
5086,41
5087,41
5088,41
5089,41
5090,41
5091,41
5092,41
5093,41
5094,41
5095,41
5096,41
5097,41
5098,41
5099,41
5100,41
5101,41
5102,41
5103,41
5104,41
5105,41
5106,41
5107,41
5108,41
5109,41
5112,41
5113,41
5114,41
5115,41
5116,41
5117,41
5121,42
5122,42
5123,42
5124,42
5125,42
5126,42
5127,42
5128,42
5129,42
5130,42
5131,42
5132,42
5133,42
5134,42
5135,42
5136,42
5137,42
5138,42
5139,42
5140,42
5141,42
5142,42
5143,42
5144,42
5145,42
5146,42
5147,42
5148,42
5149,42
5150,42
5151,42
5152,42
5153,42
5154,42
5155,42
5156,42
5157,42
5158,42
5159,42
5160,42
5161,42
5162,42
5163,42
5164,42
5165,42
5166,42
5167,42
5168,42
5169,42
5170,42
5171,42
5172,42
5173,42
5174,42
5175,42
5176,42
5177,42
5178,42
5179,42
5180,42
5181,42
5182,42
5183,42
5184,42
5185,42
5186,42
5187,42
5188,42
5189,42
5190,42
5191,42
5192,42
5193,42
5194,42
5195,42
5196,42
5197,42
5198,42
5199,42
5200,42
5201,42
5202,42
5203,42
5204,42
5205,42
5206,42
5207,42
5208,42
5209,42
5210,42
5211,42
5212,42
5213,42
5214,42
5215,42
5216,42
5217,42
5218,42
5219,42
5220,42
5221,42
5222,42
5223,42
5224,42
5225,42
5226,42
5227,42
5228,42
5229,42
5230,42
5231,42
5232,42
5233,42
5234,42
5235,42
5236,42
5237,42
5238,42
5239,42
5240,42
5241,42
5242,42
5243,42
5244,42
5245,42
5246,42
5247,42
5248,42
5249,42
5250,42
5251,42
5252,42
5253,42
5254,42
5255,42
5256,42
5257,42
5258,42
5259,42
5260,42
5261,42
5262,42
5263,42
5264,42
5265,42
5266,42
5267,42
5268,42
5269,42
5270,42
5271,42
5272,42
5273,42
5274,42
5275,42
5276,42
5277,42
5278,42
5279,42
5280,42
5281,42
5282,42
5283,42
5284,42
5285,42
5286,42
5287,42
5288,42
5289,42
5290,42
5291,42
5292,42
5293,42
5294,42
5295,42
5296,42
5297,42
5298,42
5299,42
5300,42
5301,42
5302,42
5303,42
5304,42
5305,42
5306,42
5307,42
5308,42
5309,42
5310,42
5311,42
5312,42
5313,42
5314,42
5315,42
5316,42
5317,42
5318,42
5319,42
5320,42
5321,42
5322,42
5323,42
5324,42
5325,42
5326,42
5327,42
5328,42
5329,42
5330,42
5331,42
5332,42
5333,42
5334,42
5335,42
5336,42
5337,42
5338,42
5339,42
5340,42
5341,42
5342,42
5343,42
5344,42
5345,42
5346,42
5347,42
5348,42
5349,42
5350,42
5351,42
5352,42
5353,42
5354,42
5355,42
5356,42
5357,42
5358,42
5359,42
5360,42
5361,42
5362,42
5363,42
5364,42
5365,42
5366,42
5367,42
5368,42
5369,42
5370,42
5371,42
5372,42
5373,42
5374,42
5375,42
5376,42
5377,42
5378,42
5379,42
5380,42
5381,42
5382,42
5383,42
5384,42
5385,42
5386,42
5387,42
5388,42
5389,42
5390,42
5391,42
5392,42
5393,42
5394,42
5395,42
5396,42
5397,42
5398,42
5399,42
5400,42
5401,42
5402,42
5403,42
5404,42
5405,42
5406,42
5407,42
5408,42
5409,42
5410,42
5411,42
5412,42
5413,42
5414,42
5415,42
5416,42
5417,42
5418,42
5419,42
5420,42
5421,42
5422,42
5423,42
5424,42
5425,42
5426,42
5427,42
5428,42
5429,42
5430,42
5431,42
5432,42
5433,42
5434,42
5435,42
5436,42
5437,42
5438,42
5439,42
5440,42
5441,42
5442,42
5443,42
5444,42
5445,42
5446,42
5447,42
5448,42
5449,42
5450,42
5451,42
5452,42
5453,42
5454,42
5455,42
5456,42
5457,42
5458,42
5459,42
5460,42
5461,42
5462,42
5463,42
5464,42
5465,42
5466,42
5467,42
5468,42
5469,42
5470,42
5471,42
5472,42
5473,42
5474,42
5475,42
5476,42
5477,42
5478,42
5479,42
5480,42
5481,42
5482,42
5483,42
5484,42
5485,42
5486,42
5487,42
5488,42
5489,42
5490,42
5491,42
5492,42
5493,42
5494,42
5495,42
5496,42
5497,42
5498,42
5499,42
5500,42
5501,42
5502,42
5503,42
5504,42
5505,42
5506,42
5507,42
5508,42
5509,42
5510,42
5511,42
5512,42
5513,42
5514,42
5515,42
5516,42
5517,42
5518,42
5519,42
5520,42
5521,42
5522,42
5523,42
5524,42
5525,42
5526,42
5527,42
5528,42
5529,42
5530,42
5531,42
5532,42
5533,42
5534,42
5535,42
5536,42
5537,42
5538,42
5539,42
5540,42
5541,42
5542,42
5543,42
5544,42
5545,42
5546,42
5547,42
5548,42
5549,42
5550,42
5551,42
5552,42
5553,42
5554,42
5555,42
5556,42
5557,42
5558,42
5559,42
5560,42
5561,42
5562,42
5563,42
5564,42
5565,42
5566,42
5567,42
5568,42
5569,42
5570,42
5571,42
5572,42
5573,42
5574,42
5575,42
5576,42
5577,42
5578,42
5579,42
5580,42
5581,42
5582,42
5583,42
5584,42
5585,42
5586,42
5587,42
5588,42
5589,42
5590,42
5591,42
5592,42
5593,42
5594,42
5595,42
5596,42
5597,42
5598,42
5599,42
5600,42
5601,42
5602,42
5603,42
5604,42
5605,42
5606,42
5607,42
5608,42
5609,42
5610,42
5611,42
5612,42
5613,42
5614,42
5615,42
5616,42
5617,42
5618,42
5619,42
5620,42
5621,42
5622,42
5623,42
5624,42
5625,42
5626,42
5627,42
5628,42
5629,42
5630,42
5631,42
5632,42
5633,42
5634,42
5635,42
5636,42
5637,42
5638,42
5639,42
5640,42
5641,42
5642,42
5643,42
5644,42
5645,42
5646,42
5647,42
5648,42
5649,42
5650,42
5651,42
5652,42
5653,42
5654,42
5655,42
5656,42
5657,42
5658,42
5659,42
5660,42
5661,42
5662,42
5663,42
5664,42
5665,42
5666,42
5667,42
5668,42
5669,42
5670,42
5671,42
5672,42
5673,42
5674,42
5675,42
5676,42
5677,42
5678,42
5679,42
5680,42
5681,42
5682,42
5683,42
5684,42
5685,42
5686,42
5687,42
5688,42
5689,42
5690,42
5691,42
5692,42
5693,42
5694,42
5695,42
5696,42
5697,42
5698,42
5699,42
5700,42
5701,42
5702,42
5703,42
5704,42
5705,42
5706,42
5707,42
5708,42
5709,42
5710,42
5711,42
5712,42
5713,42
5714,42
5715,42
5716,42
5717,42
5718,42
5719,42
5720,42
5721,42
5722,42
5723,42
5724,42
5725,42
5726,42
5727,42
5728,42
5729,42
5730,42
5731,42
5732,42
5733,42
5734,42
5735,42
5736,42
5737,42
5738,42
5739,42
5740,42
5743,42
5744,42
5745,42
5746,42
5747,42
5748,42
5749,42
5750,42
5751,42
5752,42
5753,42
5754,42
5755,42
5756,42
5757,42
5758,42
5759,42
5760,43
5761,43
5762,43
5763,43
5764,43
5765,43
5766,43
5767,43
5768,43
5769,43
5770,43
5771,43
5772,43
5773,43
5774,43
5775,43
5776,43
5777,43
5778,43
5779,43
5780,43
5781,43
5782,43
5783,43
5784,43
5785,43
5786,43
5792,44
5793,44
5794,44
5795,44
5796,44
5797,44
5798,44
5799,44
5800,44
5801,44
5802,44
5803,44
5804,44
5805,44
5806,44
5807,44
5808,44
5809,44
5810,44
5811,44
5812,44
5813,44
5814,44
5815,44
5816,44
5817,44
5818,44
5819,44
5820,44
5821,44
5822,44
5823,44
5824,44
5825,44
5826,44
5827,44
5828,44
5829,44
5830,44
5831,44
5832,44
5833,44
5834,44
5835,44
5836,44
5837,44
5838,44
5839,44
5840,44
5841,44
5842,44
5843,44
5844,44
5845,44
5846,44
5847,44
5848,44
5849,44
5850,44
5851,44
5852,44
5853,44
5854,44
5855,44
5856,44
5857,44
5858,44
5859,44
5860,44
5861,44
5862,44
5863,44
5864,44
5865,44
5866,44
5870,44
5871,44
5872,44
5873,44
5874,44
5875,44
5876,44
5877,44
5878,44
5879,44
5880,44
6016,49
6017,49
6018,49
6019,49
6020,49
6021,49
6022,49
6023,49
6024,49
6025,49
6026,49
6027,49
6028,49
6029,49
6030,49
6031,49
6032,49
6033,49
6034,49
6035,49
6036,49
6037,49
6038,49
6039,49
6040,49
6041,49
6042,49
6043,49
6044,49
6045,49
6046,49
6047,49
6048,49
6049,49
6050,49
6051,49
6052,49
6053,49
6054,49
6055,49
6056,49
6057,49
6058,49
6059,49
6060,49
6061,49
6062,49
6063,49
6064,49
6065,49
6066,49
6067,49
6068,49
6069,49
6070,49
6071,49
6072,49
6073,49
6074,49
6075,49
6076,49
6077,49
6078,49
6079,49
6080,49
6081,49
6082,49
6083,49
6084,49
6085,49
6086,49
6087,49
6088,49
6089,49
6090,49
6091,49
6092,49
6093,49
6094,49
6095,49
6096,49
6097,49
6098,49
6099,49
6103,49
6108,49
6109,49
6112,49
6113,49
6114,49
6115,49
6116,49
6117,49
6118,49
6119,49
6120,49
6121,49
6128,49
6129,49
6130,49
6131,49
6132,49
6133,49
6134,49
6135,49
6136,49
6137,49
6155,50
6156,50
6157,50
6160,50
6161,50
6162,50
6163,50
6164,50
6165,50
6166,50
6167,50
6168,50
6169,50
6176,50
6177,50
6178,50
6179,50
6180,50
6181,50
6182,50
6183,50
6184,50
6185,50
6186,50
6187,50
6188,50
6189,50
6190,50
6191,50
6192,50
6193,50
6194,50
6195,50
6196,50
6197,50
6198,50
6199,50
6200,50
6201,50
6202,50
6203,50
6204,50
6205,50
6206,50
6207,50
6208,50
6209,50
6210,50
6211,50
6212,50
6213,50
6214,50
6215,50
6216,50
6217,50
6218,50
6219,50
6220,50
6221,50
6222,50
6223,50
6224,50
6225,50
6226,50
6227,50
6228,50
6229,50
6230,50
6231,50
6232,50
6233,50
6234,50
6235,50
6236,50
6237,50
6238,50
6239,50
6240,50
6241,50
6242,50
6243,50
6244,50
6245,50
6246,50
6247,50
6248,50
6249,50
6250,50
6251,50
6252,50
6253,50
6254,50
6255,50
6256,50
6257,50
6258,50
6259,50
6260,50
6261,50
6262,50
6263,50
6264,50
6272,50
6273,50
6274,50
6275,50
6276,50
6277,50
6278,50
6279,50
6280,50
6281,50
6282,50
6283,50
6284,50
6285,50
6286,50
6287,50
6288,50
6289,50
6290,50
6291,50
6292,50
6293,50
6294,50
6295,50
6296,50
6297,50
6298,50
6299,50
6300,50
6301,50
6302,50
6303,50
6304,50
6305,50
6306,50
6307,50
6308,50
6309,50
6310,50
6311,50
6312,50
6313,50
6314,50
6320,51
6321,51
6322,51
6323,51
6324,51
6325,51
6326,51
6327,51
6328,51
6329,51
6330,51
6331,51
6332,51
6333,51
6334,51
6335,51
6336,51
6337,51
6338,51
6339,51
6340,51
6341,51
6342,51
6343,51
6344,51
6345,51
6346,51
6347,51
6348,51
6349,51
6350,51
6351,51
6352,51
6353,51
6354,51
6355,51
6356,51
6357,51
6358,51
6359,51
6360,51
6361,51
6362,51
6363,51
6364,51
6365,51
6366,51
6367,51
6368,51
6369,51
6370,51
6371,51
6372,51
6373,51
6374,51
6375,51
6376,51
6377,51
6378,51
6379,51
6380,51
6381,51
6382,51
6383,51
6384,51
6385,51
6386,51
6387,51
6388,51
6389,51
6400,52
6401,52
6402,52
6403,52
6404,52
6405,52
6406,52
6407,52
6408,52
6409,52
6410,52
6411,52
6412,52
6413,52
6414,52
6415,52
6416,52
6417,52
6418,52
6419,52
6420,52
6421,52
6422,52
6423,52
6424,52
6425,52
6426,52
6427,52
6428,52
6429,52
6430,52
6432,52
6433,52
6434,52
6435,52
6436,52
6437,52
6438,52
6439,52
6440,52
6441,52
6442,52
6443,52
6448,52
6449,52
6450,52
6451,52
6452,52
6453,52
6454,52
6455,52
6456,52
6457,52
6458,52
6459,52
6470,52
6471,52
6472,52
6473,52
6474,52
6475,52
6476,52
6477,52
6478,52
6479,52
6528,54
6529,54
6530,54
6531,54
6532,54
6533,54
6534,54
6535,54
6536,54
6537,54
6538,54
6539,54
6540,54
6541,54
6542,54
6543,54
6544,54
6545,54
6546,54
6547,54
6548,54
6549,54
6550,54
6551,54
6552,54
6553,54
6554,54
6555,54
6556,54
6557,54
6558,54
6559,54
6560,54
6561,54
6562,54
6563,54
6564,54
6565,54
6566,54
6567,54
6568,54
6569,54
6570,54
6571,54
6576,54
6577,54
6578,54
6579,54
6580,54
6581,54
6582,54
6583,54
6584,54
6585,54
6586,54
6587,54
6588,54
6589,54
6590,54
6591,54
6592,54
6593,54
6594,54
6595,54
6596,54
6597,54
6598,54
6599,54
6600,54
6601,54
6608,54
6609,54
6610,54
6611,54
6612,54
6613,54
6614,54
6615,54
6616,54
6617,54
6618,54
6688,57
6689,57
6690,57
6691,57
6692,57
6693,57
6694,57
6695,57
6696,57
6697,57
6698,57
6699,57
6700,57
6701,57
6702,57
6703,57
6704,57
6705,57
6706,57
6707,57
6708,57
6709,57
6710,57
6711,57
6712,57
6713,57
6714,57
6715,57
6716,57
6717,57
6718,57
6719,57
6720,57
6721,57
6722,57
6723,57
6724,57
6725,57
6726,57
6727,57
6728,57
6729,57
6730,57
6731,57
6732,57
6733,57
6734,57
6735,57
6736,57
6737,57
6738,57
6739,57
6740,57
6741,57
6742,57
6743,57
6744,57
6745,57
6746,57
6747,57
6748,57
6749,57
6750,57
6752,57
6753,57
6754,57
6755,57
6756,57
6757,57
6758,57
6759,57
6760,57
6761,57
6762,57
6763,57
6764,57
6765,57
6766,57
6767,57
6768,57
6769,57
6770,57
6771,57
6772,57
6773,57
6774,57
6775,57
6776,57
6777,57
6778,57
6779,57
6780,57
6783,57
6784,57
6785,57
6786,57
6787,57
6788,57
6789,57
6790,57
6791,57
6792,57
6793,57
6800,57
6801,57
6802,57
6803,57
6804,57
6805,57
6806,57
6807,57
6808,57
6809,57
6823,57
6832,58
6833,58
6834,58
6835,58
6836,58
6837,58
6838,58
6839,58
6840,58
6841,58
6842,58
6843,58
6844,58
6845,58
6847,58
6848,58
6912,59
6913,59
6914,59
6915,59
6916,59
6917,59
6918,59
6919,59
6920,59
6921,59
6922,59
6923,59
6924,59
6925,59
6926,59
6927,59
6928,59
6929,59
6930,59
6931,59
6932,59
6933,59
6934,59
6935,59
6936,59
6937,59
6938,59
6939,59
6940,59
6941,59
6942,59
6943,59
6944,59
6945,59
6946,59
6947,59
6948,59
6949,59
6950,59
6951,59
6952,59
6953,59
6954,59
6955,59
6956,59
6957,59
6958,59
6959,59
6960,59
6961,59
6962,59
6963,59
6964,59
6965,59
6966,59
6967,59
6968,59
6969,59
6970,59
6971,59
6972,59
6973,59
6974,59
6975,59
6976,59
6977,59
6978,59
6979,59
6980,59
6981,59
6982,59
6983,59
6984,59
6985,59
6986,59
6987,59
6992,59
6993,59
6994,59
6995,59
6996,59
6997,59
6998,59
6999,59
7000,59
7001,59
7019,59
7020,59
7021,59
7022,59
7023,59
7024,59
7025,59
7026,59
7027,59
7040,60
7041,60
7042,60
7043,60
7044,60
7045,60
7046,60
7047,60
7048,60
7049,60
7050,60
7051,60
7052,60
7053,60
7054,60
7055,60
7056,60
7057,60
7058,60
7059,60
7060,60
7061,60
7062,60
7063,60
7064,60
7065,60
7066,60
7067,60
7068,60
7069,60
7070,60
7071,60
7072,60
7073,60
7074,60
7075,60
7076,60
7077,60
7078,60
7079,60
7080,60
7081,60
7082,60
7083,60
7084,60
7085,60
7086,60
7087,60
7088,60
7089,60
7090,60
7091,60
7092,60
7093,60
7094,60
7095,60
7096,60
7097,60
7098,60
7099,60
7100,60
7101,60
7102,60
7103,60
7168,62
7169,62
7170,62
7171,62
7172,62
7173,62
7174,62
7175,62
7176,62
7177,62
7178,62
7179,62
7180,62
7181,62
7182,62
7183,62
7184,62
7185,62
7186,62
7187,62
7188,62
7189,62
7190,62
7191,62
7192,62
7193,62
7194,62
7195,62
7196,62
7197,62
7198,62
7199,62
7200,62
7201,62
7202,62
7203,62
7204,62
7205,62
7206,62
7207,62
7208,62
7209,62
7210,62
7211,62
7212,62
7213,62
7214,62
7215,62
7216,62
7217,62
7218,62
7219,62
7220,62
7221,62
7222,62
7223,62
7232,62
7233,62
7234,62
7235,62
7236,62
7237,62
7238,62
7239,62
7240,62
7241,62
7245,62
7246,62
7247,62
7248,63
7249,63
7250,63
7251,63
7252,63
7253,63
7254,63
7255,63
7256,63
7257,63
7258,63
7259,63
7260,63
7261,63
7262,63
7263,63
7264,63
7265,63
7266,63
7267,63
7268,63
7269,63
7270,63
7271,63
7272,63
7273,63
7274,63
7275,63
7276,63
7277,63
7278,63
7279,63
7280,63
7281,63
7282,63
7283,63
7284,63
7285,63
7286,63
7287,63
7288,63
7289,63
7290,63
7291,63
7292,63
7293,63
11264,97
11265,97
11266,97
11267,97
11268,97
11269,97
11270,97
11271,97
11272,97
11273,97
11274,97
11275,97
11276,97
11277,97
11278,97
11279,97
11280,97
11281,97
11282,97
11283,97
11284,97
11285,97
11286,97
11287,97
11288,97
11289,97
11290,97
11291,97
11292,97
11293,97
11294,97
11295,97
11296,97
11297,97
11298,97
11299,97
11300,97
11301,97
11302,97
11303,97
11304,97
11305,97
11306,97
11307,97
11308,97
11309,97
11310,97
11312,97
11313,97
11314,97
11315,97
11316,97
11317,97
11318,97
11319,97
11320,97
11321,97
11322,97
11323,97
11324,97
11325,97
11326,97
11327,97
11328,97
11329,97
11330,97
11331,97
11332,97
11333,97
11334,97
11335,97
11336,97
11337,97
11338,97
11339,97
11340,97
11341,97
11342,97
11343,97
11344,97
11345,97
11346,97
11347,97
11348,97
11349,97
11350,97
11351,97
11352,97
11353,97
11354,97
11355,97
11356,97
11357,97
11358,97
11392,99
11393,99
11394,99
11395,99
11396,99
11397,99
11398,99
11399,99
11400,99
11401,99
11402,99
11403,99
11404,99
11405,99
11406,99
11407,99
11408,99
11409,99
11410,99
11411,99
11412,99
11413,99
11414,99
11415,99
11416,99
11417,99
11418,99
11419,99
11420,99
11421,99
11422,99
11423,99
11424,99
11425,99
11426,99
11427,99
11428,99
11429,99
11430,99
11431,99
11432,99
11433,99
11434,99
11435,99
11436,99
11437,99
11438,99
11439,99
11440,99
11441,99
11442,99
11443,99
11444,99
11445,99
11446,99
11447,99
11448,99
11449,99
11450,99
11451,99
11452,99
11453,99
11454,99
11455,99
11456,99
11457,99
11458,99
11459,99
11460,99
11461,99
11462,99
11463,99
11464,99
11465,99
11466,99
11467,99
11468,99
11469,99
11470,99
11471,99
11472,99
11473,99
11474,99
11475,99
11476,99
11477,99
11478,99
11479,99
11480,99
11481,99
11482,99
11483,99
11484,99
11485,99
11486,99
11487,99
11488,99
11489,99
11490,99
11491,99
11492,99
11499,99
11500,99
11501,99
11502,99
11503,99
11504,99
11505,99
11506,99
11507,99
11517,99
11568,101
11569,101
11570,101
11571,101
11572,101
11573,101
11574,101
11575,101
11576,101
11577,101
11578,101
11579,101
11580,101
11581,101
11582,101
11583,101
11584,101
11585,101
11586,101
11587,101
11588,101
11589,101
11590,101
11591,101
11592,101
11593,101
11594,101
11595,101
11596,101
11597,101
11598,101
11599,101
11600,101
11601,101
11602,101
11603,101
11604,101
11605,101
11606,101
11607,101
11608,101
11609,101
11610,101
11611,101
11612,101
11613,101
11614,101
11615,101
11616,101
11617,101
11618,101
11619,101
11620,101
11621,101
11622,101
11623,101
11631,101
11647,101
43136,133
43137,133
43138,133
43139,133
43140,133
43141,133
43142,133
43143,133
43144,133
43145,133
43146,133
43147,133
43148,133
43149,133
43150,133
43151,133
43152,133
43153,133
43154,133
43155,133
43156,133
43157,133
43158,133
43159,133
43160,133
43161,133
43162,133
43163,133
43164,133
43165,133
43166,133
43167,133
43168,133
43169,133
43170,133
43171,133
43172,133
43173,133
43174,133
43175,133
43176,133
43177,133
43178,133
43179,133
43180,133
43181,133
43182,133
43183,133
43184,133
43185,133
43186,133
43187,133
43188,133
43189,133
43190,133
43191,133
43192,133
43193,133
43194,133
43195,133
43196,133
43197,133
43198,133
43199,133
43200,133
43201,133
43202,133
43203,133
43204,133
43205,133
43216,133
43217,133
43218,133
43219,133
43220,133
43221,133
43222,133
43223,133
43224,133
43225,133
43264,135
43265,135
43266,135
43267,135
43268,135
43269,135
43270,135
43271,135
43272,135
43273,135
43274,135
43275,135
43276,135
43277,135
43278,135
43279,135
43280,135
43281,135
43282,135
43283,135
43284,135
43285,135
43286,135
43287,135
43288,135
43289,135
43290,135
43291,135
43292,135
43293,135
43294,135
43295,135
43296,135
43297,135
43298,135
43299,135
43300,135
43301,135
43302,135
43303,135
43304,135
43305,135
43306,135
43307,135
43308,135
43309,135
43392,138
43393,138
43394,138
43395,138
43396,138
43397,138
43398,138
43399,138
43400,138
43401,138
43402,138
43403,138
43404,138
43405,138
43406,138
43407,138
43408,138
43409,138
43410,138
43411,138
43412,138
43413,138
43414,138
43415,138
43416,138
43417,138
43418,138
43419,138
43420,138
43421,138
43422,138
43423,138
43424,138
43425,138
43426,138
43427,138
43428,138
43429,138
43430,138
43431,138
43432,138
43433,138
43434,138
43435,138
43436,138
43437,138
43438,138
43439,138
43440,138
43441,138
43442,138
43443,138
43444,138
43445,138
43446,138
43447,138
43448,138
43449,138
43450,138
43451,138
43452,138
43453,138
43454,138
43455,138
43456,138
43471,138
43472,138
43473,138
43474,138
43475,138
43476,138
43477,138
43478,138
43479,138
43480,138
43481,138
43520,140
43521,140
43522,140
43523,140
43524,140
43525,140
43526,140
43527,140
43528,140
43529,140
43530,140
43531,140
43532,140
43533,140
43534,140
43535,140
43536,140
43537,140
43538,140
43539,140
43540,140
43541,140
43542,140
43543,140
43544,140
43545,140
43546,140
43547,140
43548,140
43549,140
43550,140
43551,140
43552,140
43553,140
43554,140
43555,140
43556,140
43557,140
43558,140
43559,140
43560,140
43561,140
43562,140
43563,140
43564,140
43565,140
43566,140
43567,140
43568,140
43569,140
43570,140
43571,140
43572,140
43573,140
43574,140
43584,140
43585,140
43586,140
43587,140
43588,140
43589,140
43590,140
43591,140
43592,140
43593,140
43594,140
43595,140
43596,140
43597,140
43600,140
43601,140
43602,140
43603,140
43604,140
43605,140
43606,140
43607,140
43608,140
43609,140
43968,147
43969,147
43970,147
43971,147
43972,147
43973,147
43974,147
43975,147
43976,147
43977,147
43978,147
43979,147
43980,147
43981,147
43982,147
43983,147
43984,147
43985,147
43986,147
43987,147
43988,147
43989,147
43990,147
43991,147
43992,147
43993,147
43994,147
43995,147
43996,147
43997,147
43998,147
43999,147
44000,147
44001,147
44002,147
44003,147
44004,147
44005,147
44006,147
44007,147
44008,147
44009,147
44010,147
44012,147
44013,147
44016,147
44017,147
44018,147
44019,147
44020,147
44021,147
44022,147
44023,147
44024,147
44025,147
